"","Land_use","species","guild","A_match","SD_match","A_mtheta","A_nopartners","p_value","forest_cover","Coef_matchr"
"1917","Edge",30,"parasites",0.409959961728335,0.0633284139838551,0.594048435202636,2.51928020565553,0.25,0.3,0.154474631417349
"1918","Edge",31,"hosts",0.400468749535672,0.0565477865622953,0.862003755763747,0.262658227848101,0.25,0.3,0.14120399314019
"1919","Edge",31,"parasites",0.389263069353295,0.0689672611672363,0.425851855648258,2.52153110047847,0.25,0.3,0.17717391295767
"1920","Edge",32,"hosts",0.381247615748942,0.074546946971991,0.619059741611582,1.48640483383686,0.25,0.3,0.195534198490782
"1921","Edge",32,"parasites",0.390403973989041,0.0703180089251718,0.427148818696813,3.68995633187773,0.25,0.3,0.180116017279952
"1922","Edge",33,"hosts",0.253218923821256,0.0750508644340565,0.320080061035699,2.53605015673981,0.25,0.3,0.296387265617771
"1923","Edge",33,"parasites",0.392345961950737,0.0701847629400915,0.451072006672711,3.11059907834101,0.25,0.3,0.178884886672808
"1924","Edge",34,"hosts",0.35735601776438,0.0808184403278088,0.530122794817938,1.57957957957958,0.25,0.3,0.22615665137923
"1925","Edge",34,"parasites",0.386570279997572,0.0723846366699166,0.574110687238964,3.08405172413793,0.25,0.3,0.187248323048454
"1926","Edge",35,"hosts",0.347780618967874,0.0822227424244817,0.440660734605837,3.32941176470588,0.25,0.3,0.236421289571852
"1927","Edge",35,"parasites",0.384006687493746,0.0630333838290087,0.447899971515372,1.50467289719626,0.25,0.3,0.164146578384876
"1928","Edge",36,"hosts",0.140749214472075,0.0631168470324931,0.592361086550907,1.41156462585034,0.25,0.3,0.448434808458669
"1929","Edge",36,"parasites",0.380595670871041,0.0731945924525527,0.830507253766226,1.37201365187713,0.25,0.3,0.192315882850264
"1930","Edge",37,"hosts",0.377135779339227,0.0724349671616021,0.499607691746326,4.7289156626506,0.25,0.3,0.192066017412917
"1931","Edge",37,"parasites",0.386736273337896,0.0709040539995862,0.823424578188386,1.37755102040816,0.25,0.3,0.183339549165166
"1932","Edge",38,"hosts",0.285207020719241,0.0859499694583865,0.734831489043783,0.993485342019544,0.25,0.3,0.301359935816573
"1933","Edge",38,"parasites",0.439447209870309,0.0592296395037459,0.860144395034352,1,0.25,0.3,0.134782149421829
"1934","Edge",39,"hosts",0.383808461755778,0.0669501717851691,0.716071683875217,0.728125,0.25,0.3,0.174436414139744
"1935","Edge",39,"parasites",0.432204305687028,0.0556181278833729,0.842228376833883,1,0.25,0.3,0.128684807512417
"1936","Edge",40,"hosts",0.392844070743426,0.0653962084368141,0.813633581640153,0.663430420711974,0.25,0.3,0.166468615176136
"1937","Edge",40,"parasites",0.443843714784692,0.0575890521837008,0.853822307186643,1,0.25,0.3,0.129750743933903
"1938","Edge",41,"hosts",0.385928872065261,0.0729226456810421,0.655773960849333,0.931506849315068,0.25,0.3,0.188953589532713
"1939","Edge",41,"parasites",0.433324051515517,0.0614122909909497,0.845947867963502,1,0.25,0.3,0.1417237071798
"1940","Edge",42,"hosts",0.292099629741641,0.102673470123398,0.325268505989127,2.54045307443366,0.25,0.3,0.351501541491892
"1941","Edge",42,"parasites",0.422589875096542,0.0562666205329201,0.875907402678519,1,0.25,0.3,0.133147109878262
"1942","Edge",43,"hosts",0.397184274328166,0.0646072816317171,0.684051555290815,0.816326530612245,0.25,0.3,0.162663241743394
"1943","Edge",43,"parasites",0.436636397190756,0.0607299950803216,0.864863278730467,1,0.25,0.3,0.139085965968591
"1944","Edge",44,"hosts",0.250066745112623,0.0899278923512065,0.226373727159191,7.00611620795107,0.25,0.3,0.359615559080858
"1945","Edge",45,"hosts",0.187695646920665,0.0479020828601107,0.193062279036303,6.34984520123839,0.25,0.3,0.25521147477841
"1946","Edge",46,"hosts",0.346003949540851,0.0860723669694616,0.3455245996089,5.97109826589595,0.25,0.3,0.248761226811659
"1947","Edge",47,"hosts",0.219364872776953,0.071884956480974,0.569461471749133,0.82258064516129,0.25,0.3,0.327695841047739
"1948","Edge",47,"parasites",0.371272483064582,0.0674505001057406,0.738209899509006,1.41463414634146,0.25,0.3,0.181673846520987
"1949","Edge",48,"hosts",0.392267292508509,0.0740201127279972,0.610021752095651,0.814159292035398,0.25,0.3,0.188698150831404
"1950","Edge",49,"hosts",0.2874867882187,0.0859213551307076,0.765441617116152,0.911111111111111,0.25,0.3,0.298870621718257
"1951","Edge",50,"hosts",0.210520418156702,0.0498173876489365,0.162018756556442,5.37581699346405,0.25,0.3,0.236639220485752
"1952","Edge",50,"parasites",0.401658538040649,0.0549212721244859,0.396073715652704,1,0.25,0.3,0.136736224735568
"1953","Edge",51,"hosts",0.3468570177012,0.0721277281400928,0.708799755792118,0.679127725856698,0.25,0.3,0.207946572965772
"1954","Edge",51,"parasites",0.399933801213716,0.0541322881860854,0.393992095540851,1,0.25,0.3,0.135353120996038
"1955","Edge",52,"parasites",0.411451371895268,0.0515519270694323,0.395105049623019,1,0.25,0.3,0.125292879282353
"1956","Edge",53,"parasites",0.396934426370574,0.0604588492231852,0.568475197874928,1.39035087719298,0.25,0.3,0.152314450968638
"1957","Edge",55,"parasites",0.409642094449312,0.0628723371383924,0.741407189339659,1.55603448275862,0.25,0.3,0.153481143638113
"1958","Edge",56,"parasites",0.423107079418694,0.0561408741120836,0.331178610373301,1,0.25,0.3,0.132687153779642
"1959","Edge",57,"parasites",0.453328911019246,0.0490659301203266,0.376708677125239,1,0.25,0.3,0.10823472522414
"1960","Edge",58,"parasites",0.417811086691071,0.0623329853782337,0.62457640160164,1.39543726235741,0.25,0.3,0.149189400099195
"1961","Edge",59,"parasites",0.420975193298245,0.0620867156354078,0.613809087086003,1.42446043165468,0.25,0.3,0.147483074118863
"1962","Edge",60,"parasites",0.421249161148096,0.0611025965311898,0.634510230311364,1.39855072463768,0.25,0.3,0.145050963103778
"1963","Edge",61,"parasites",0.41871101375651,0.0626574046689411,0.615070153357156,1.40753424657534,0.25,0.3,0.149643555126013
"1964","Edge",62,"parasites",0.456009264022148,0.0660354633197211,0.359623737691924,1,0.25,0.3,0.144811670572802
"1965","Edge",63,"parasites",0.43502075446595,0.0570846400841374,0.374233226737905,1,0.25,0.3,0.131222796839238
"1966","Edge",64,"parasites",0.435513582136204,0.0480688102319908,0.28214323965051,1,0.25,0.3,0.110372700654276
"1967","Edge",65,"parasites",0.451396183695204,0.0381193578734291,0.277372549310162,1,0.25,0.3,0.0844476742390192
"1968","Edge",66,"parasites",0.450181098709223,0.0416615297483773,0.339631521560719,1,0.25,0.3,0.0925439336920873
"1969","Edge",67,"parasites",0.431742936148965,0.0653330792199936,0.314779071794597,1,0.25,0.3,0.151324025825988
"1970","Edge",68,"parasites",0.425885212796237,0.0556706070342875,0.30848224433143,1,0.25,0.3,0.130717398401252
"1971","Edge",69,"parasites",0.374441652574606,0.074893738014953,0.310167254615678,2.03458213256484,0.25,0.3,0.20001444150242
"1972","Edge",70,"parasites",0.372474436525369,0.073566241983066,0.312638845948041,2,0.25,0.3,0.197506821325322
"1973","Edge",71,"parasites",0.370594343709323,0.0716759164214218,0.304245711570843,2.02593659942363,0.25,0.3,0.193408015092753
"1974","Edge",72,"parasites",0.375292923300177,0.0744893641495799,0.346151359736731,2.02824858757062,0.25,0.3,0.198483263405422
"1975","Edge",73,"parasites",0.294959806466867,0.058153746518499,0.452400519158635,1,0.25,0.3,0.197158206791241
"1976","Edge",74,"parasites",0.371978014502239,0.0772163793198167,0.31506229210307,2.0297619047619,0.25,0.3,0.207583180482168
"1977","Edge",75,"parasites",0.35110224515359,0.0543929211329269,0.487801193561191,1,0.25,0.3,0.154920459449448
"1978","Edge",76,"parasites",0.349078197956708,0.0999895460314384,0.40868064667661,1,0.25,0.3,0.28643881690898
"1979","Edge",77,"parasites",0.401601472175499,0.0668693618645067,0.731795104886463,1,0.25,0.3,0.166506764784181
"1980","Edge",78,"parasites",0.403605559916132,0.0615349494537222,0.740718943851244,1.52362204724409,0.25,0.3,0.152463086649522
"1981","Edge",79,"parasites",0.419743308902471,0.064880619770963,0.906158153006372,1,0.25,0.3,0.154572135862297
"1982","Edge",80,"parasites",0.316029712778547,0.0847426632055161,0.688634251939867,1.38429752066116,0.25,0.3,0.268147771487861
"1983","Edge",90,"parasites",0.338282730244694,0.0771129079942248,0.869811938693114,1,0.25,0.3,0.227954019226597
"1984","Edge",91,"parasites",0.336317640260175,0.0764304313171199,0.850426016725461,1,0.25,0.3,0.227256682872755
"1985","Edge",92,"parasites",0.379515065161635,0.0693387658387585,0.54447823243893,1,0.25,0.3,0.18270359256813
"1986","Edge",93,"parasites",0.377835667206295,0.0723548310520759,0.52263825132456,1,0.25,0.3,0.191498149412588
"1987","Edge",94,"parasites",0.381390561924044,0.0420677378481119,0.756699691390825,1,0.25,0.3,0.110300940945912
"1988","Edge",95,"parasites",0.37942287241176,0.024542794466072,0.487394471644825,1,0.25,0.3,0.0646845413142028
"1989","Edge",96,"parasites",0.367960024043844,0.063417655843692,0.500184912697716,1,0.25,0.3,0.172349308891597
"1990","Edge",97,"parasites",0.397847690082426,0.0208568137729468,0.598546281854458,1,0.25,0.3,0.0524241167986314
"1991","Edge",98,"parasites",0.34722566838796,0.0603572774358127,0.47854116302648,1,0.25,0.3,0.173827233787263
